org_name,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
WP_061029676.1,0.096939312,0.690455863,0.91171145,0.993169387,0.993020771,0.97853131,0.832751023,0.578463642,0.435427375,0.2939456,0.18108572,0.119070152,0.086170897,0.071374486,0.055304154
WP_027519374.1,0.136660024,0.680900125,0.883446681,0.964913111,0.987820293,0.946666016,0.818498149,0.585977066,0.456831594,0.330320226,0.229012981,0.159043066,0.117984943,0.094689651,0.07099198
WP_247500718.1,0.135947238,0.700725377,0.902983606,0.975263108,0.999804506,0.981891855,0.884613609,0.683376012,0.544914954,0.390398197,0.251579827,0.165062199,0.11658891,0.093469845,0.067729911
OSI24565.1,0.104428689,0.714103949,0.922139433,0.992321877,0.992209053,0.97843557,0.860308369,0.622963554,0.472209844,0.328489242,0.200585991,0.129549994,0.088657125,0.068615561,0.051715405
WP_247402763.1,0.10822385,0.744875331,0.919324654,0.982890628,1,0.967601105,0.862744435,0.63688507,0.498521768,0.341824417,0.21145737,0.134400103,0.090467137,0.069873923,0.049141821
WP_027566543.1,0.115183773,0.744324882,0.941419527,0.995074085,0.996733025,0.978290127,0.874399211,0.654758243,0.512894085,0.361144654,0.225697129,0.142014714,0.098727814,0.074941306,0.05462959
WP_106946455.1,0.110609479,0.744896978,0.934421815,0.991978272,1,0.978560922,0.855254226,0.635357359,0.4884967,0.338139554,0.210148429,0.136535491,0.09350141,0.072767661,0.053960944
WP_247436620.1,0.095061788,0.635017985,0.905548182,0.990981681,0.989066037,0.970670401,0.801982559,0.529382547,0.382574715,0.254347338,0.160970568,0.109263938,0.083936819,0.072754661,0.062811391
WP_007601381.1,0.083321335,0.696872549,0.918951778,0.994141556,0.997332399,0.98210325,0.841575567,0.590291908,0.440396316,0.291508119,0.16665612,0.104874922,0.069757354,0.053506935,0.039429719
WP_007612972.1,0.080543941,0.647972258,0.917324887,1,0.989767745,0.979053327,0.826140664,0.547286001,0.39170324,0.255382358,0.152196733,0.096516358,0.068523511,0.053658392,0.041775313
WP_247459591.1,0.092241035,0.685697425,0.926295142,0.993112933,0.99257935,0.985000993,0.828087826,0.570586216,0.420708483,0.281109068,0.170160121,0.111173214,0.078191206,0.063378568,0.047257229
WP_212291358.1,0.10276267,0.637455461,0.889266345,0.991411377,0.990566934,0.97907222,0.812016507,0.53943667,0.384377292,0.255085912,0.164766552,0.117466317,0.090179582,0.07752833,0.063172989
WP_063677517.1,0.268032156,0.56925676,0.797590143,0.937007671,0.983999884,0.896578542,0.779628001,0.529743069,0.444868937,0.365485602,0.314263073,0.278998628,0.271535779,0.278730387,0.263129527
WP_027551125.1,0.093443991,0.679050657,0.911321974,0.993482744,0.974070255,0.967761098,0.824041075,0.561567579,0.415812698,0.272290241,0.16378762,0.107840839,0.075944689,0.060107192,0.045001914
WP_247525626.1,0.10182852,0.640320091,0.908752047,0.996014253,0.980110527,0.975612073,0.821782326,0.536045973,0.395709599,0.253954278,0.159329989,0.109646986,0.078196858,0.061663346,0.054833197
WP_100232960.1,0.103636404,0.6396737,0.894484115,0.992914245,0.98861236,0.971165961,0.805577657,0.53203031,0.382631546,0.253899133,0.162046405,0.11890143,0.089338292,0.079120096,0.06565762
WP_157327002.1,0.109877373,0.685620336,0.914944319,0.997695292,0.990923072,0.990124972,0.85778327,0.61216568,0.468984148,0.313407146,0.200823699,0.132092553,0.097079189,0.081029878,0.0611019
WP_024580216.1,0.092234674,0.395792372,0.770953073,0.948896089,0.977948659,0.985676678,0.780794782,0.479391939,0.365086226,0.252857001,0.162770429,0.126926273,0.099368588,0.084897074,0.073491577
WP_100955424.1,0.126636101,0.364170235,0.623214236,0.694165917,0.838066378,1,0.645463544,0.426648321,0.223088025,0.423394779,0.103408361,0.215110175,0.068173364,0.061823893,0.054489911
WP_044540402.1,0.114930107,0.441707786,0.792216449,0.927811746,0.950752812,0.994213691,0.807182297,0.523027162,0.414561052,0.29420003,0.200979857,0.156912912,0.131130017,0.11728747,0.097678027
WP_166305354.1,0.120326514,0.410659972,0.76062177,0.930672198,0.976864257,0.979237448,0.774089568,0.494038675,0.383404579,0.276452395,0.190817167,0.150704687,0.12716373,0.125270631,0.100235198
WP_029080072.1,0.094068663,0.396199184,0.775079967,0.939749082,0.98039297,0.978766631,0.778427757,0.47079303,0.365385213,0.255791336,0.169351615,0.132140608,0.107835178,0.10321939,0.083285635
WP_028336943.1,0.309390098,0.462358613,0.754168097,0.862032587,0.895951016,0.987981767,0.869229236,0.621084382,0.541653106,0.438102663,0.356726602,0.337427794,0.383641316,0.517801811,0.642374356
WP_026193097.1,0.243267333,0.463065829,0.786030381,0.923514398,0.925962637,1,0.827153271,0.553105047,0.473945087,0.375478273,0.297762395,0.27008179,0.29162579,0.371097379,0.418467885
WP_092083082.1,0.117091513,0.443838444,0.810047811,0.957664626,0.963037675,1,0.811381038,0.49972382,0.390505984,0.282413819,0.194693139,0.15517844,0.136674029,0.128712634,0.109347003
WP_141339827.1,0.114692005,0.424277171,0.77543326,0.929868757,0.92244414,1,0.782286934,0.482531764,0.374349474,0.273972193,0.18215742,0.143899558,0.126126054,0.122450133,0.101068754
WP_038375811.1,0.144174455,0.455437019,0.802904572,0.952555523,0.963980137,1,0.795862435,0.511424332,0.40736526,0.300218543,0.220265237,0.184743898,0.163776384,0.154261131,0.136094324
WP_038383444.1,0.111515513,0.425606129,0.790214148,0.94895428,0.957139805,1,0.790686618,0.480643882,0.375532867,0.261926748,0.182126286,0.144594602,0.129460328,0.124003436,0.107073566
WP_200499084.1,0.084420204,0.479168157,0.829032685,0.992911528,0.986523014,0.991888704,0.775748593,0.441946336,0.320438119,0.213643218,0.138654195,0.10102377,0.084862576,0.080083462,0.066831696
WP_200512125.1,0.094456942,0.438406413,0.782082325,0.942068793,0.95466914,0.998588506,0.790780351,0.494746428,0.357602706,0.237848975,0.160269183,0.119602189,0.10153265,0.093188988,0.07825241
WP_237864762.1,0.089238951,0.505139031,0.835383616,0.976100867,0.976622732,0.991740367,0.792451767,0.486378889,0.341350761,0.217396005,0.143573002,0.103658181,0.084698096,0.073347862,0.063550577
WP_179735811.1,0.062083646,0.599163819,0.886053629,0.994980403,0.989800373,0.986925023,0.794758476,0.492182119,0.34035823,0.21442027,0.121366383,0.077175931,0.05252947,0.041179309,0.031099696
WP_018320726.1,0.055135884,0.532509273,0.845583926,0.993396123,0.991303678,0.971796483,0.74154579,0.435224297,0.28518442,0.1799831,0.102570666,0.063715012,0.046186606,0.038540768,0.030306733
MBP1797803.1,0.194056626,0.433462882,0.763365634,0.939856688,0.9469008,1,0.774395159,0.499628808,0.407711136,0.322263835,0.262090761,0.231749602,0.21447902,0.216701124,0.205614956
WP_045006748.1,0.132385333,0.424603148,0.772465949,0.930195928,0.945175144,1,0.808319356,0.526876429,0.40161282,0.289111542,0.197494186,0.159046769,0.139069539,0.146203838,0.147586542
WP_247505865.1,0.162842546,0.551658395,0.84524119,0.989589567,0.988928658,0.979554224,0.764716551,0.484883285,0.365782727,0.273214678,0.197101857,0.171628355,0.171717549,0.204908307,0.241643219
WP_092299138.1,0.128048047,0.432336569,0.781278437,0.923558212,0.967981688,1,0.842648361,0.558982828,0.437785857,0.310280958,0.209283308,0.155556318,0.132396471,0.12256308,0.107471276
WP_038934564.1,0.505097909,0.679754859,0.810506488,0.863725571,0.871764141,0.97907633,0.929535686,0.806133561,0.723524765,0.639564436,0.547009606,0.525291209,0.569312495,0.760122002,0.884577522
WP_092022522.1,0.101481736,0.724049975,0.926390529,0.99206026,0.982402636,0.976921154,0.855360916,0.62118864,0.46868945,0.315688409,0.189938401,0.119886762,0.083365156,0.06485157,0.048131355
WP_200294917.1,0.073946716,0.583568168,0.869585934,0.987769186,1,0.988294697,0.805748193,0.508043019,0.35709676,0.226431493,0.136148268,0.089417107,0.064872286,0.053889019,0.04237957
WP_212235234.1,0.096303793,0.582375555,0.855956822,0.966427633,0.976385725,1,0.838492921,0.552456764,0.403942132,0.266468965,0.168537113,0.115298602,0.08600983,0.071451439,0.058259212
WP_045014522.1,0.230753664,0.421100026,0.714677112,0.894903876,0.970975497,0.977025662,0.810890466,0.516629332,0.437332234,0.349625034,0.291209062,0.255738045,0.251337506,0.263962424,0.253882561
MCF3092937.1,0.594411792,0.679079702,0.84112311,0.920501232,0.98152871,0.971443986,0.89242729,0.734808106,0.666342133,0.619129822,0.597745528,0.564162372,0.561918114,0.580573348,0.580010443
WP_027562366.1,0.073036651,0.644557983,0.883737534,0.976260467,0.989420554,0.993184357,0.819733048,0.552509998,0.389577053,0.244332948,0.140914299,0.088694849,0.060017724,0.046613436,0.033559661
WP_212071027.1,0.105725643,0.704789152,0.913674309,0.98050449,0.993478364,0.991668562,0.856282015,0.624692994,0.482219672,0.336113535,0.205432165,0.129183183,0.087915967,0.066465868,0.04804873
WP_212488793.1,0.103231487,0.606111888,0.881879209,0.99274874,0.984472505,0.978508134,0.780035925,0.496739776,0.349990357,0.237616934,0.157641903,0.113654779,0.094705203,0.082560423,0.071359956
WP_195803164.1,0.07317944,0.552840328,0.861725617,0.993665998,0.963688949,0.978905263,0.765133009,0.456437155,0.316716561,0.202228807,0.124617009,0.085308463,0.065098207,0.053946334,0.045899457
WP_024342555.1,0.083622614,0.527013193,0.85463777,0.987320267,0.977379619,0.976388911,0.740309036,0.434200403,0.297607696,0.193335907,0.125017833,0.091186987,0.072826332,0.066400771,0.058411869
WP_128964869.1,0.151729571,0.549385755,0.849026659,0.945435393,0.978007535,1,0.871887108,0.640693673,0.525579804,0.382341341,0.259869022,0.190303023,0.151628718,0.133146055,0.106744787
WP_247326340.1,0.069634619,0.550100986,0.856768997,0.986510199,0.974532264,0.940625458,0.731330279,0.429572864,0.293940039,0.184773847,0.112163905,0.077167147,0.057875026,0.049805686,0.042004572
WP_128960324.1,0.099829492,0.594270596,0.883584826,0.994241341,0.978203196,0.987216001,0.79585788,0.49737433,0.354898292,0.239134788,0.155582033,0.113958402,0.091746023,0.079211173,0.067889649
WP_128950522.1,0.063373243,0.587267453,0.877373668,0.994056347,0.987212073,0.982018792,0.788222082,0.490422826,0.3271273,0.201977814,0.1163645,0.074452179,0.051910761,0.042664963,0.033653356
WP_024580287.1,0.088785377,0.512197159,0.855342993,0.99316971,0.982470938,0.956361635,0.718312902,0.413718216,0.287853913,0.186487574,0.130655058,0.101544992,0.090879654,0.084389241,0.075638505
WP_076866244.1,0.062138556,0.569120251,0.886402553,0.997961208,0.985338635,0.966926362,0.745504956,0.438463646,0.291064119,0.181813825,0.106706444,0.071578519,0.052645911,0.043680881,0.035389761
WP_212492645.1,0.107481896,0.458338618,0.8330639,0.976531074,0.969383772,1,0.809551051,0.520897508,0.398571502,0.282591214,0.189226537,0.143157905,0.121572513,0.110725382,0.091586104
WP_212396281.1,0.11555336,0.380019323,0.731647451,0.904804543,1,0.95445874,0.762047947,0.458009917,0.347834713,0.247559619,0.169945146,0.134084704,0.116165396,0.11417117,0.098627597
WP_091684378.1,0.071988845,0.35588114,0.729083954,0.915919335,0.949564725,1,0.777071731,0.459319025,0.326019134,0.212157054,0.131369824,0.094043002,0.07773649,0.072728871,0.062706381
WP_012631221.1,0.09889001,0.658581518,0.907321919,1,0.971100878,0.971712039,0.805154226,0.521747219,0.384270583,0.259993956,0.162878937,0.115271966,0.087802441,0.074017162,0.061574243
MBY0299962.1,0.075548836,0.465629517,0.845148984,0.997222096,0.984005421,0.958419981,0.7286702,0.428796189,0.304252382,0.199284173,0.125490911,0.086843935,0.06897398,0.060305629,0.049232799
WP_184513836.1,0.089724039,0.759379247,0.941065597,1,0.960995867,0.951612728,0.765165439,0.494546767,0.350575419,0.235522459,0.148622928,0.103347099,0.076395034,0.061476491,0.050892191
SFL26237.1,0.107323055,0.830210326,0.961819657,0.99177804,0.991282932,0.954420933,0.819703345,0.57255258,0.436372896,0.29807598,0.191275121,0.126384948,0.08912,0.069421123,0.051822799
WP_044418006.1,0.098364822,0.850879241,0.978591747,1,0.947174326,0.930262831,0.787429602,0.549028968,0.419350615,0.288437854,0.181224488,0.119601174,0.082013104,0.062054457,0.046270153
WP_027525762.1,0.070195042,0.582986255,0.86929925,0.990395185,0.997204239,0.973700923,0.794239084,0.489928062,0.334922545,0.212581977,0.126298103,0.085541457,0.059808338,0.049882784,0.040131983
TPQ41916.1,0.085271924,0.697114894,0.912859178,0.989524006,0.980819002,0.979149549,0.849335312,0.596573909,0.435308025,0.28793772,0.167970914,0.104696974,0.070562496,0.054452133,0.040423451
MBV8427531.1,0.26213164,0.443851517,0.721116081,0.902821784,0.948368772,1,0.822489588,0.580471179,0.483297675,0.392621166,0.316039492,0.266065749,0.25204752,0.233160569,0.230584376
MBV9434168.1,0.162557658,0.310728777,0.592543207,0.762513192,0.839206704,1,0.823082931,0.540385969,0.430718815,0.317754287,0.22665712,0.178828992,0.151588588,0.140616284,0.132196528
MBW0003899.1,0.114581247,0.410795002,0.77918953,0.936857384,0.960846696,1,0.802593049,0.488021715,0.370310758,0.257572834,0.173908956,0.134064699,0.109164239,0.100243051,0.086621564
MBV9520790.1,0.182297208,0.40220687,0.69933662,0.844806086,0.886338788,1,0.863082104,0.577120274,0.489247493,0.379832578,0.272205724,0.212361971,0.165898583,0.140685031,0.110910868
MBV8448326.1,0.195068236,0.348893047,0.654681918,0.824389633,0.894136435,1,0.848016286,0.580492523,0.475418396,0.366525195,0.274882435,0.223365266,0.182983627,0.162445747,0.13130511
MBV9568150.1,0.155052539,0.406036196,0.709354567,0.850826272,0.895660057,1,0.837578803,0.566750387,0.468677968,0.349912357,0.245435035,0.178126412,0.139284329,0.116570642,0.093668108
WP_057196962.1,0.118712968,0.371977064,0.717360224,0.890946017,0.930186156,1,0.831360003,0.53781498,0.412030579,0.286681085,0.190324061,0.144431397,0.115944878,0.10475114,0.089703444
WP_131870936.1,0.128829132,0.389732605,0.734556489,0.907012373,0.935686664,1,0.83344171,0.529079989,0.407619253,0.283485374,0.193797261,0.146439125,0.121175532,0.10934153,0.095133342
MBH5391860.1,0.112043499,0.314336247,0.648427865,0.861076518,0.896915389,1,0.795050656,0.480752836,0.36504739,0.253316848,0.173149539,0.136929478,0.111789927,0.105845334,0.094048526
WP_246790065.1,0.166405484,0.421240277,0.748860253,0.895117512,0.954399752,1,0.85533401,0.577309432,0.464513214,0.338446456,0.239641011,0.190841356,0.163501818,0.15418647,0.136691134
WP_239625597.1,0.111123447,0.370821753,0.727689901,0.904506016,0.929612732,1,0.825671243,0.53125101,0.41850959,0.297321246,0.197531558,0.149949919,0.126197954,0.116113358,0.096387295
WP_085966161.1,0.092613861,0.35450789,0.712749332,0.879566245,0.949123912,1,0.795804149,0.481666557,0.368023392,0.248969492,0.158235593,0.116277979,0.096330752,0.08314707,0.069782878
WP_124161803.1,0.169959815,0.38000719,0.738356584,0.911491858,0.918011124,1,0.797943942,0.487369378,0.416080254,0.328440857,0.259048503,0.233875996,0.229408209,0.23877016,0.211841723
WP_139485493.1,0.124994575,0.376019872,0.761333923,0.945866711,1,0.972528172,0.788844423,0.455993125,0.351959265,0.25408853,0.178699404,0.14549946,0.129666696,0.120354116,0.109546608
WP_066512377.1,0.097541018,0.375907084,0.770099936,0.948226617,0.953065957,1,0.76711321,0.456587017,0.341293919,0.239070106,0.159322706,0.128688315,0.108939761,0.100500795,0.085609528
WP_247433479.1,0.063200576,0.558572519,0.872018077,0.98684668,0.996484779,0.969532209,0.764925586,0.459956005,0.307720317,0.189534004,0.115069027,0.075046995,0.054718453,0.046389282,0.03680258
WP_063698532.1,0.455053048,0.585183748,0.77875856,0.923336101,0.985175153,0.965894051,0.864402692,0.6655372,0.608545848,0.530159122,0.509211494,0.482970625,0.463732658,0.475485149,0.458679299
QBR72077.1,0.157156732,0.29646392,0.605166311,0.7994369,0.870606514,1,0.84750257,0.554382763,0.455485806,0.336018211,0.240278368,0.188600707,0.154812036,0.137496029,0.118816524
WP_229195815.1,0.203150703,0.403909542,0.746774024,0.916801743,0.953071091,0.997168286,0.797029304,0.494541922,0.409061553,0.318453763,0.261229756,0.227726136,0.214360323,0.214387605,0.215879625
WP_163160116.1,0.092934324,0.385490672,0.764845693,0.951055473,0.984267161,0.986602248,0.781638537,0.451997332,0.348666091,0.238397932,0.159392059,0.123506502,0.104543412,0.097922567,0.082278107
WP_229181265.1,0.457973383,0.543071118,0.746973624,0.842484825,0.842722462,1,0.892441159,0.719506512,0.657072845,0.571956565,0.498714996,0.475254532,0.517471695,0.659105813,0.788803795
WP_092869117.1,0.107451287,0.341636805,0.707347496,0.897322878,0.916550205,1,0.807347575,0.502019454,0.387081526,0.269302601,0.175075754,0.128971461,0.105674811,0.089818681,0.0734759
MBY0561954.1,0.10783579,0.358350078,0.72899103,0.920800506,0.923500972,1,0.799987476,0.491049716,0.383162201,0.26866021,0.174208386,0.129551763,0.106668216,0.096320714,0.081128632
RUP11231.1,0.140891017,0.358120155,0.705681421,0.871849772,0.904694448,1,0.826625191,0.518619699,0.421206714,0.308362888,0.215110865,0.167318383,0.143524429,0.134685371,0.116438291
WP_050628687.1,0.095342406,0.380503526,0.774844842,0.963032573,0.963985892,1,0.783152837,0.46587537,0.357349539,0.24802019,0.169451383,0.133572467,0.116046953,0.11227821,0.096157474
GIQ74173.1,0.21094362,0.419280405,0.746739649,0.876670289,0.996582017,0.917943321,0.713309501,0.512939245,0.383057118,0.330870454,0.257522997,0.228887942,0.225726881,0.219225217,0.207526142
WP_138400988.1,0.08354224,0.700660356,0.955194413,1,0.890812721,0.60465054,0.424739216,0.276430752,0.187198109,0.142726289,0.106917641,0.088821453,0.077150934,0.080734692,0.079881372
WP_149577835.1,0.151407572,0.670522489,0.956493601,1,0.879442752,0.561779883,0.385699108,0.277358026,0.208930417,0.177138645,0.163503381,0.148596767,0.14726601,0.155437416,0.145668284
ABS68055.1,0.082836383,0.678812602,0.961993142,1,0.956464172,0.57167389,0.371787465,0.23323074,0.153880452,0.122891263,0.096968472,0.08517036,0.080372519,0.074565079,0.079538949
WP_020187336.1,0.074966342,0.672705133,0.93764146,1,0.950066847,0.671483489,0.493553402,0.309623294,0.226336763,0.168247538,0.123059259,0.104205351,0.099145179,0.107957419,0.103881277
WP_025318492.1,0.121456453,0.616650784,0.856383704,0.966525557,0.986690249,0.997626351,0.859372173,0.603544986,0.468178815,0.330812661,0.218945441,0.161041638,0.132910412,0.121724404,0.101898585
WP_198355877.1,0.108744864,0.548666896,0.80774829,0.933550968,0.993993539,0.983688037,0.812459789,0.525857368,0.393930312,0.274433827,0.182509279,0.136610678,0.115891145,0.106657193,0.091520099
WP_216634451.1,0.121941977,0.592217911,0.85893411,0.976319914,0.989818161,0.993561271,0.847452331,0.575168854,0.440639313,0.314853699,0.211792909,0.165710975,0.140280489,0.133258869,0.113917252
WP_234050446.1,0.134374655,0.653722882,0.910705315,0.94052057,0.969699367,0.510898841,0.353118238,0.264915365,0.199180009,0.175393873,0.154997239,0.145135648,0.136920629,0.137510966,0.136320962
WP_026190475.1,0.091658403,0.296503655,0.638695619,0.832333006,0.957652005,0.928276005,0.717616572,0.422416423,0.317784751,0.222368764,0.156111013,0.125508594,0.110490028,0.109555331,0.096000872
ACA18767.1,0.114794751,0.333814229,0.68349947,0.90042356,0.939507504,1,0.779585196,0.456063109,0.338413672,0.249723515,0.176061775,0.143366547,0.129010039,0.124281017,0.110831866
MBX9864705.1,0.099994629,0.734617411,0.922244822,0.998235462,0.979120436,0.973309404,0.813758902,0.552464801,0.400787635,0.271869042,0.17047505,0.11508236,0.084826149,0.070367719,0.056023297
WP_072369073.1,0.085655964,0.696403929,0.909544695,0.985324666,0.988240844,0.986854746,0.830323691,0.554343338,0.388531104,0.254921113,0.15444956,0.099809225,0.071281777,0.056974422,0.043777064
WP_060845500.1,0.126112843,0.381982434,0.741721944,0.914719338,0.962843894,1,0.829552088,0.537489201,0.40784133,0.294116132,0.21509038,0.17770007,0.158538725,0.154650335,0.133730567
WP_048464134.1,0.072659769,0.470680819,0.748523069,0.903973874,0.958185536,1,0.819792069,0.524568675,0.363930041,0.231542068,0.136216268,0.089531031,0.062054525,0.049944178,0.039187545
WP_091751985.1,0.117636674,0.40290079,0.751798566,0.917458838,0.952134681,1,0.847529241,0.574713863,0.438140145,0.312400916,0.21195062,0.164457389,0.139041899,0.130544962,0.109281068
WP_139038663.1,0.110110414,0.286211123,0.608307388,0.810049688,0.875399705,1,0.806638332,0.492775824,0.375135621,0.26191282,0.180019139,0.139548246,0.119180788,0.108471115,0.094932679
WP_099954642.1,0.111115063,0.308675052,0.633695178,0.832257486,0.892802587,1,0.81564112,0.517568115,0.399938597,0.283226389,0.190602111,0.144530647,0.121946815,0.111311398,0.093070335
WP_099908472.1,0.141935117,0.321130113,0.643582774,0.85782403,0.924874644,1,0.805558809,0.497945699,0.382201925,0.284033496,0.201617233,0.163864761,0.147059364,0.142223882,0.126342335
WP_093570315.1,0.087342736,0.299241362,0.650957042,0.85144953,0.901331023,1,0.802719175,0.492215863,0.366981856,0.248998827,0.161406925,0.119882428,0.099154715,0.089052069,0.074007199
WP_048428313.1,0.114122852,0.432566712,0.779924315,0.935670108,0.955840544,1,0.859301211,0.588818214,0.456069538,0.328018757,0.218330319,0.166409948,0.139520095,0.129505571,0.105628775
WP_207179657.1,0.091768196,0.369675352,0.7403865,0.922450796,0.945631761,1,0.846026722,0.547997502,0.402166368,0.273657361,0.174574406,0.126402656,0.10359167,0.095920698,0.077650489
WP_109971873.1,0.122744354,0.333435267,0.667789064,0.848334571,0.902176164,1,0.849579595,0.57418183,0.452347366,0.323722682,0.220391042,0.165466062,0.138605705,0.123160236,0.101900587
WP_236990760.1,0.111301705,0.308542117,0.655405431,0.850550385,0.911019033,1,0.836845513,0.529144989,0.413021467,0.289964141,0.195481454,0.149089663,0.124915647,0.115947402,0.094741404
WP_109958570.1,0.09060615,0.285543115,0.650211097,0.843114384,0.909535058,1,0.81004857,0.490322595,0.362285236,0.244879182,0.161005,0.121905159,0.10243551,0.096905982,0.082355319
WP_203154092.1,0.133161769,0.3947583,0.74618927,0.909520118,0.98758231,1,0.886907699,0.619980439,0.502268193,0.360074412,0.245415287,0.184861075,0.152613754,0.135529017,0.110861773
WP_165083170.1,0.101931235,0.342861233,0.697897545,0.880113006,0.91624683,1,0.816485716,0.507453301,0.394037551,0.282348453,0.190792885,0.14971,0.129392338,0.122607508,0.103919487
ARN83387.1,0.191141963,0.369144685,0.719939888,0.89624367,0.940922936,1,0.840918695,0.560915098,0.474694655,0.401467808,0.333099924,0.314676081,0.311946858,0.321102524,0.282398564
MBS0237178.1,0.134517514,0.432552309,0.767985249,0.904401581,0.934418344,1,0.859760602,0.599958532,0.488460978,0.355871581,0.233192248,0.169376311,0.133568466,0.11060658,0.087899664
KAB2941217.1,0.098242655,0.50622583,0.783890493,0.90818552,0.940297218,1,0.821275691,0.532655862,0.398010859,0.272903704,0.167884107,0.117396116,0.088948475,0.07481059,0.058739257
MBC7833051.1,0.115087434,0.717658982,0.889518776,0.966591011,0.983146717,1,0.874751557,0.631764881,0.475418579,0.330781227,0.212158935,0.142828709,0.099789535,0.078422606,0.058583114
OYW54388.1,0.810801068,0.831742305,0.893032907,0.90793749,0.927112465,1,0.951751627,0.880768875,0.882979468,0.859815521,0.805646341,0.782659626,0.792910089,0.846404651,0.844745728
MCB1513794.1,0.611405084,0.715972901,0.862210761,0.936808214,0.951130163,0.992626337,0.939559111,0.824763676,0.746629191,0.699935363,0.652895348,0.620893664,0.605743112,0.607144134,0.602617652
MBL8567026.1,0.800351499,0.78882345,0.834265843,0.867117594,0.903804207,0.983498798,0.946590275,0.925842555,0.862595857,0.835484363,0.777137513,0.765152391,0.753613763,0.83465213,0.865543586
MBY0224843.1,0.638908086,0.650021498,0.756616563,0.829058447,0.824473645,1,0.923198622,0.840318526,0.764134538,0.706259945,0.642417907,0.605882226,0.664398018,0.749146764,0.832855697
KUO57634.1,0.60808205,0.700878476,0.744521548,0.84126048,0.960972474,0.955628359,0.982282329,0.837793917,0.815731866,0.769427842,0.708641517,0.677649613,0.714968715,0.73795848,0.752251934
WP_246810018.1,0.06319069,0.597981435,0.882889363,0.993357645,0.980818627,0.907574601,0.707140596,0.424628216,0.279753672,0.17497646,0.107896513,0.07245673,0.055277282,0.046420022,0.038282084
ECV43991.1,0.56528805,0.431338516,0.49724015,0.532548557,0.579018784,0.685263658,0.710206961,0.641689149,0.640371832,0.598548137,0.553169669,0.546033256,0.619683053,0.7984813,1
EDF24632.1,0.295440933,0.411435159,0.669641615,0.841988233,0.94954094,1,0.827676424,0.606969136,0.482245843,0.410344774,0.347572042,0.307618678,0.298000925,0.311150365,0.310701451
WP_003612551.1,0.103220585,0.256583079,0.568368587,0.800554142,0.892469193,1,0.804913498,0.487289981,0.342280073,0.232073131,0.164075752,0.119917555,0.101598995,0.091280922,0.08272666
WP_102844174.1,0.099070909,0.460754929,0.775897544,0.919870525,0.957906716,1,0.837143251,0.565556755,0.418512214,0.282633764,0.175996233,0.121670489,0.094117455,0.079598139,0.06460449
WP_244067402.1,0.252311292,0.486357685,0.771301233,0.94868427,0.943889579,1,0.79293121,0.542851436,0.454737795,0.366222613,0.304553986,0.276391823,0.257544191,0.245593759,0.245134549
WP_231327943.1,0.123515443,0.40934139,0.774769229,0.960940265,0.963780258,1,0.781767217,0.479014564,0.364926766,0.256472631,0.180055274,0.140791198,0.119037506,0.106179911,0.096016607
MCH9806346.1,0.261687024,0.361133631,0.661543622,0.836933948,0.866936916,1,0.843846689,0.577387822,0.487111313,0.397475424,0.312917159,0.288429825,0.288630097,0.350253437,0.39284432
KAF0210231.1,0.197416454,0.355414612,0.648003056,0.841368373,0.894750893,1,0.807004075,0.499915802,0.412203423,0.312824449,0.252272827,0.217302222,0.195837917,0.19123515,0.17796675
WP_124738604.1,0.64811616,0.668131327,0.794789396,0.885541361,0.919782344,0.969095174,0.884321455,0.772574397,0.716221843,0.658352931,0.670498097,0.61895369,0.609602883,0.619114773,0.633555868
WP_123175872.1,0.115684774,0.344775294,0.707087141,0.891745419,0.923464049,1,0.806415561,0.503863169,0.388957855,0.27495967,0.188322126,0.148140256,0.126951995,0.123604049,0.110005636
PWB90889.1,0.327020852,0.470264245,0.736901493,0.895050392,0.925712894,1,0.849392664,0.613279319,0.531387847,0.439904984,0.375597472,0.355025443,0.336057457,0.353870998,0.369329868
