iterations,js_dist,trial,candidate_id,actual_score,predicted_mean,predicted_sd,algorithm
4,0.14902724122357378,15,treponema_putidum,5.258961293,4.652408338541943,0.9015271254329826,TreeGazer UCB
5,0.14595218187799172,15,spirulina_subsalsa,3.394023427,4.589800838045453,0.9072744384017558,TreeGazer UCB
6,0.144018977247612,15,synechococcus_elongatus,5.268759789,4.629582632885917,0.8843222925942302,TreeGazer UCB
7,0.14197067038288683,15,brachyspira_pilosicoli,5.288961354,4.603016541846906,0.879057247926823,TreeGazer UCB
8,0.14132211970132685,15,pseudothermotoga_lettingae,5.390927013,4.718335304483921,0.8560944761849703,TreeGazer UCB
9,0.1415795143761351,15,allofrancisella_guangzhouensis,5.450643749,4.741899750193424,0.8435066618866464,TreeGazer UCB
10,0.1421997918254607,15,acaryochloris_marina,3.779491877,4.657501649337259,0.864261496152968,TreeGazer UCB
11,0.12881360999984812,15,pyrococcus_furiosus,4.50187079,4.550155023499828,0.895341698195608,TreeGazer UCB
12,0.09906274409599143,15,elusimicrobium_minutum,4.904174524,4.67572646639994,0.8589572019353576,TreeGazer UCB
13,0.09368251410862533,15,nonlabens_ulvanivorans,5.044175801,4.557126173285405,0.865451041743994,TreeGazer UCB
14,0.09727755436704916,15,haloarcula_marismortui,3.790995192,4.627000863470584,0.8553979018373817,TreeGazer UCB
15,0.09999559889403398,15,thermomicrobium_roseum,5.198183008,4.599099248856805,0.8091064652647957,TreeGazer UCB
16,0.09958568774475901,15,mycoplasma_mycoides,5.34736067,4.5777920544906205,0.820239008833509,TreeGazer UCB
17,0.09884562887825515,15,parafannyhessea_umbonata,5.667776556,4.736976569968655,0.780514876126791,TreeGazer UCB
18,0.08821852018090134,15,porphyromonas_macacae,5.927054753,4.680369387436249,0.8156084137200121,TreeGazer UCB
19,0.07775975674462379,15,shewanella_loihica,5.611779846,4.733943856872646,0.7894718902148076,TreeGazer UCB
20,0.07300407378498831,15,halobacterium_salinarum,3.572083236,4.666992349546458,0.7750433565414329,TreeGazer UCB
21,0.08326727454555882,15,pyrinomonas_methylaliphatogenes,5.213073696,4.883761015521213,0.7332982167101247,TreeGazer UCB
22,0.08243171761141072,15,rubrobacter_radiotolerans,5.390019405,4.89424040863079,0.732160490832692,TreeGazer UCB
23,0.08058851965218576,15,mesomycoplasma_flocculare,4.884357363,4.8388625904794775,0.7403917263113369,TreeGazer UCB
24,0.07912548737394962,15,pseudobdellovibrio_exovorus,5.554079201,4.97211535505627,0.6947437716774272,TreeGazer UCB
25,0.07499962638728774,15,fibrobacter_intestinalis,5.685238354,4.808004951032054,0.7318509270197702,TreeGazer UCB
26,0.07036826605352785,15,salinispora_arenicola,5.636848729,4.477712885757698,0.8066140344563585,TreeGazer UCB
27,0.0686772268395747,15,deinococcus_proteolyticus,5.768343295,5.003635896821396,0.7016333819142717,TreeGazer UCB
28,0.07008809242750401,15,lachnospira_multipara,3.412176489,4.777040224080134,0.7562827512186892,TreeGazer UCB
29,0.09050823770050909,15,mesomycoplasma_hyorhinis,5.37732919,4.903257243557881,0.732994898263967,TreeGazer UCB
30,0.08760083673079365,15,faecalibaculum_rodentium,4.024825313,4.800417365942153,0.7531049838429871,TreeGazer UCB
31,0.09046488087251948,15,mycoplasmopsis_arginini,5.516576932,4.989973232476666,0.702495346685038,TreeGazer UCB
32,0.08832196614232586,15,anaeromyxobacter_dehalogenans,5.34605488,4.986343074493334,0.7159224951047944,TreeGazer UCB
33,0.08575400619770837,15,prosthecobacter_debontii,3.959312371,4.859867010441676,0.739492416841569,TreeGazer UCB
34,0.09141499038571313,15,patulibacter_medicamentivorans,5.347159212,5.059103304132158,0.6904453559579822,TreeGazer UCB
35,0.08921345558826711,15,bryobacter_aggregatus,5.081068644,4.914179239628835,0.7103105962643216,TreeGazer UCB
36,0.08839183531917434,15,sorangium_cellulosum,4.762499514,4.49188960255665,0.7900991391242523,TreeGazer UCB
37,0.08030693607627908,15,acetomicrobium_flavidum,5.70887816,5.061805589071457,0.6661458211922882,TreeGazer UCB
38,0.08005375074644186,15,mycoplasma_mobile,5.283073402,5.024783052444173,0.6825046522198284,TreeGazer UCB
39,0.07732642515989217,15,streptococcus_pneumoniae,4.853346831,5.117174122153529,0.6538832425507102,TreeGazer UCB
40,0.08098374120347984,15,leptospira_interrogans,5.343948329,5.069268706601719,0.6738178512445095,TreeGazer UCB
41,0.07859543705553544,15,corynebacterium_urealyticum,5.482602052,5.13305423427044,0.627360151391195,TreeGazer UCB
42,0.07558520972277269,15,syntrophomonas_wolfei,5.75638017,5.061973591926005,0.6414435044676811,TreeGazer UCB
43,0.07724505895233688,15,chrysiogenes_arsenatis,5.298928151,5.138162065176258,0.6348453722495704,TreeGazer UCB
44,0.0751993110205647,15,capnocytophaga_ochracea,3.925876737,4.5189354602002,0.7731678765268253,TreeGazer UCB
45,0.08062611528832049,15,bombiscardovia_coagulans,5.46635599,5.136083849022305,0.643470589144779,TreeGazer UCB
46,0.07792672741726604,15,chitinophaga_pinensis,5.230017392,5.098683625981938,0.639066387173936,TreeGazer UCB
47,0.07580365416252734,15,pedobacter_hartonius,4.956805972,5.0315513590523615,0.6424666322711051,TreeGazer UCB
48,0.07953555620182061,15,legionella_erythra,5.5056253,5.167414150823222,0.613332433999752,TreeGazer UCB
49,0.07665076183850664,15,adlercreutzia_mucosicola,5.572562637,5.2006538118858,0.6197999163700804,TreeGazer UCB
50,0.07451109747912399,15,thermotoga_maritima,5.103182126,5.127600158026088,0.6235701610123929,TreeGazer UCB
51,0.07423735684009866,15,hydrogenobacter_thermophilus,5.647118403,5.172781269569366,0.6176278649376731,TreeGazer UCB
52,0.07367488735247756,15,bdellovibrio_bacteriovorus,5.459272283,5.155114521040424,0.6375349657696527,TreeGazer UCB
53,0.07157504062596266,15,rickettsiella_massiliensis,4.459729958,5.12846634458405,0.624130814634152,TreeGazer UCB
54,0.06165225851404329,15,natranaerobius_thermophilus,5.521989604,5.120685511323625,0.630769543020753,TreeGazer UCB
55,0.059617810956212734,15,salinispira_pacifica,5.190044958,5.11434976632414,0.6244886169966902,TreeGazer UCB
56,0.05722609515320687,15,dietzia_alimentaria,5.228056463,5.19981762240265,0.6154675393953795,TreeGazer UCB
57,0.05549566949272036,15,methanococcoides_burtonii,4.200448884,5.159781071506898,0.60614337325898,TreeGazer UCB
58,0.05528950048197355,15,methanosarcina_acetivorans,5.286810935,4.97147170239041,0.7075114579759528,TreeGazer UCB
59,0.05363021915214632,15,verminephrobacter_aporrectodeae,3.187960241,5.181475513791349,0.6013233259975508,TreeGazer UCB
60,0.06061596260819695,15,polaromonas_naphthalenivorans,5.317724955,4.575143533249372,0.8311314652874503,TreeGazer UCB
61,0.05930639040218438,15,bartonella_quintana,4.840001928,5.0990179066761945,0.6406276719961812,TreeGazer UCB
62,0.06285230074941302,15,moorella_thermoacetica,5.429134351,5.115780365433509,0.6228263745937177,TreeGazer UCB
63,0.06053136980293342,15,paenibacillus_bovis,5.440688803,5.15895110673193,0.6232626283044955,TreeGazer UCB
64,0.058471785331790836,15,veillonella_seminalis,5.58520801,5.151812704313644,0.6111536828371747,TreeGazer UCB
65,0.05608731490990018,15,kosmotoga_olearia,5.535276999,5.17261599561654,0.6120744505592501,TreeGazer UCB
66,0.05413681095041625,15,clostridium_botulinum,5.527156025,5.118659488618,0.6375423838059031,TreeGazer UCB
67,0.0526791180900123,15,acetohalobium_arabaticum,5.037710364,5.167539619389059,0.6195789284320223,TreeGazer UCB
68,0.054476090078735495,15,petrotoga_mobilis,5.532981425,5.179070177397703,0.60836960696679,TreeGazer UCB
69,0.05322107579660238,15,pseudomonas_syringae,5.368487946,5.211345386181489,0.6005557478628889,TreeGazer UCB
70,0.052092935950580045,15,heliomicrobium_modesticaldum,5.120140924,5.203214592362992,0.5940098321542773,TreeGazer UCB
71,0.052030445386664445,15,virgibacillus_dokdonensis,5.711211548,5.194404266384677,0.5911322204300429,TreeGazer UCB
72,0.05160147844771594,15,legionella_pneumophila,5.493734697,5.227123048291404,0.5854219194915463,TreeGazer UCB
73,0.050579896374623755,15,acinetobacter_baylyi,5.737753028,5.2255143580103685,0.5908712464535216,TreeGazer UCB
74,0.051984021042572034,15,trichlorobacter_lovleyi,5.123311595,5.165166110378176,0.6120000078240484,TreeGazer UCB
75,0.05205465889623601,15,gluconacetobacter_diazotrophicus,5.341998323,5.039217337923086,0.6411030830986599,TreeGazer UCB
76,0.05077660479123109,15,gemmobacter_aquatilis,5.212941486,5.052934343572938,0.6238232022931837,TreeGazer UCB
77,0.050274735153800175,15,thermosipho_africanus,5.578641792,5.211788180171633,0.5918158602432029,TreeGazer UCB
78,0.04966674380078877,15,kushneria_avicenniae,3.906135606,5.2085604159194325,0.5963088913605469,TreeGazer UCB
79,0.04927982210301174,15,caldanaerobacter_subterraneus,5.196148511,5.211426505594983,0.5907342383898438,TreeGazer UCB
80,0.04909007609756223,15,bordetella_petrii,5.273511812,5.243764482836794,0.5881683062491462,TreeGazer UCB
81,0.0487368848632469,15,geotalea_daltonii,5.236493006,5.199750728143256,0.5887729181453195,TreeGazer UCB
82,0.04921866588576664,15,sphaerochaeta_pleomorpha,5.422264675,5.139917745755132,0.5909172275177178,TreeGazer UCB
83,0.04810909269761553,15,histophilus_somni,5.575714832,5.209095256486215,0.577894151188259,TreeGazer UCB
84,0.047052015148611015,15,oleiphilus_messinensis,4.198789436,5.226577699589047,0.562358559636218,TreeGazer UCB
85,0.04471601536634683,15,marinobacter_nauticus,5.484093229,4.704386097387974,0.8062478705239656,TreeGazer UCB
86,0.043469487099853335,15,dactylosporangium_aurantiacum,4.380092395,4.351457270625205,0.7352691743904067,TreeGazer UCB
87,0.03718667851673227,15,xanthomonas_campestris,5.063042964,5.161113588764743,0.5579473292144539,TreeGazer UCB
88,0.03986974661088084,15,thermococcus_sibiricus,4.744256517,4.715752699088385,0.6666205862246483,TreeGazer UCB
89,0.03860356804285791,15,streptomonospora_alba,4.014499859,5.233392364371198,0.5500310032234362,TreeGazer UCB
90,0.04207936269454495,15,effusibacillus_pohliae,5.378378857,5.250848105662683,0.5466771218241793,TreeGazer UCB
91,0.0405178518358156,15,deinococcus_deserti,5.552638424,5.256321474512316,0.5499091772987553,TreeGazer UCB
92,0.03857529484578787,15,glaciecola_punicea,3.749879071,5.25096818577252,0.5570147829678789,TreeGazer UCB
93,0.03643799412294436,15,alteromonas_mediterranea,5.352618956,4.908137998248883,0.7452449696375193,TreeGazer UCB
94,0.03498591281864053,15,rubritepida_flocculans,5.326331858,5.202339880654869,0.53878718785537,TreeGazer UCB
95,0.0341180326158777,15,enterococcus_faecalis,5.305824379,5.216232609746658,0.5293619285573405,TreeGazer UCB
96,0.033839849269408716,15,chlorobaculum_parvum,4.310550505,5.263407227925615,0.529334496157085,TreeGazer UCB
97,0.033959908466454004,15,desulfitobacterium_hafniense,5.51538364,5.257095952264296,0.5214261134238103,TreeGazer UCB
98,0.031475265864529194,15,acidimicrobium_ferrooxidans,5.18230196,5.24283490341992,0.5220575387611445,TreeGazer UCB
99,0.031757220469621227,15,flavobacterium_hydatis,5.196048915,5.042496397652053,0.5678656999085839,TreeGazer UCB
100,0.032713387948842244,15,thermodesulfobacterium_commune,5.218332683,5.243335687739724,0.5374407743433511,TreeGazer UCB
101,0.03409832718652985,15,neisseria_gonorrhoeae,5.160282555,5.258948511805034,0.5391089943713513,TreeGazer UCB
102,0.0364834736527582,15,agromyces_subbeticus,5.356056917,5.24019019785847,0.5242334923662246,TreeGazer UCB
103,0.036372477888829746,15,paramagnetospirillum_magneticum,5.621954197,5.184950836115773,0.5147848212625186,TreeGazer UCB
104,0.033060387531684665,15,sporolituus_thermophilus,5.486058847,5.258632993613545,0.5122565876646962,TreeGazer UCB
105,0.030780004801196022,15,methylocella_silvestris,5.06211949,5.142450758464475,0.541208743715285,TreeGazer UCB
106,0.034197372847703945,15,helicobacter_acinonychis,3.978168726,4.942011391568075,0.5747594368536304,TreeGazer UCB
107,0.03718549744546715,15,vibrio_parahaemolyticus,5.429763218,5.259475065754309,0.492987059997283,TreeGazer UCB
108,0.03577469707042016,15,psychromonas_ingrahamii,3.696466508,5.311085141038613,0.4927998391742348,TreeGazer UCB
109,0.03730175526890632,15,thermodesulfovibrio_yellowstonii,5.406210143,5.285087997807473,0.4844678178865899,TreeGazer UCB
110,0.03633328091350839,15,limosilactobacillus_reuteri,5.158050264,5.236853774651716,0.4957295694020499,TreeGazer UCB
111,0.038519147498324476,15,dissulfuribacter_thermophilus,5.66804702,5.30909458813948,0.4722201447721581,TreeGazer UCB
112,0.03527288635312044,15,lactococcus_lactis,5.484096703,5.142816425545643,0.5127705827895225,TreeGazer UCB
113,0.0332505022546505,15,pseudoalteromonas_atlantica,4.285576609,5.316886370863051,0.4645028295576865,TreeGazer UCB
114,0.0347362838251712,15,bartonella_henselae,5.356909658,5.00563939890558,0.5698169151921058,TreeGazer UCB
115,0.03448934005506263,15,thermodesulfatator_atlanticus,5.287199254,5.193399940133617,0.559613130727023,TreeGazer UCB
116,0.03543477622335806,15,mesonia_phycicola,5.757033427,5.223951684622175,0.5366848724337642,TreeGazer UCB
117,0.032705092208105004,15,salipiger_mucosus,4.858795807,5.202066662402985,0.5410296657113113,TreeGazer UCB
118,0.03313355220026015,15,lysinibacillus_sphaericus,5.648809377,5.184130315710823,0.546423374266699,TreeGazer UCB
119,0.030548371295223937,15,megasphaera_paucivorans,5.440840013,5.199867337800693,0.5472653586080618,TreeGazer UCB
120,0.028830974022512494,15,alkalilimnicola_ehrlichii,5.586095376,5.203326686947896,0.5129157695524059,TreeGazer UCB
121,0.026239686456965866,15,archaeoglobus_fulgidus,5.536167993,5.218191209156643,0.5014403231154205,TreeGazer UCB
122,0.023946569352268094,15,pseudoroseomonas_rhizosphaerae,5.419725095,5.245711059557307,0.4959993166420134,TreeGazer UCB
123,0.02293776796673155,15,streptococcus_thermophilus,5.113074312,5.23273290609325,0.5068536629057598,TreeGazer UCB
124,0.025187496082770013,15,streptomyces_subrutilus,5.222384218,5.248490510468712,0.4794973242476821,TreeGazer UCB
